,count,hate_speech,offensive_language,neither,class,tweet
2505,3,0,3,0,1,@Anita_Farid @Angjly LMAO &#128514;. The side ho gets all the real action anyways .
2506,3,0,2,1,1,"@AnnaComan2 she was the principle for a ghetto elementary school, I doubt it. But fingers crossed&#128527;"
2507,3,3,0,0,0,@Anony386 @TurnToLive @Tweenki_ they are wrong you are a nigger always causung mischief among ur own people
2508,3,0,0,3,2,@Anotherpotheadd lucky monkey
2509,3,1,2,0,1,@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?
2510,3,3,0,0,0,"@AnthonyCumia 
You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value"
2511,3,1,0,2,2,"@AnthonyCumia @cokelogic 
Hey Antony you speaks colored good"
2512,3,1,0,2,2,"@AnthonyCumia Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke"
2513,3,0,3,0,1,@AnthonyCumia just don't bitch when your power goes out like last time
2514,3,0,3,0,1,@AnthonyCumia pussy
2515,3,0,3,0,1,@AntiHeroKo bitch FOH
2516,3,3,0,0,0,"@AntonioFrench The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown"
2517,3,0,0,3,2,@Ants_SNEweather Well you got to see pom-pom Pete
2518,3,0,3,0,1,@ApevonTarskin WHAT? Smdh another bitch
2519,3,0,3,0,1,@ApevonTarskin fuck u ugly ass bitch
2520,3,1,2,0,1,@AppleciderPapi @OGBEARD @godIevel nah u just a fag
2521,3,1,2,0,1,@Aram2432 @Marco_Spatula who invited this fag?
2522,3,0,3,0,1,@Aram2432 I have class nig
2523,3,2,1,0,0,@Arbogucci guys not supposed to get their ass sucked queer
2524,6,0,1,5,2,@ArcticFox2016 everybody mocks Obama .Hes an embarrassment to the USA.
2525,3,0,3,0,1,"@Arctic_Nation yeah, these bitches aint shit tho"
2526,3,0,3,0,1,@Are_Ohh_Bee bitch see you then then bitch. And good luck to you.
2527,3,0,3,0,1,"@Are_Ohh_Bee bitch you up and joined the fucking army and those of us around this bitch was like ""where the fuck rob go to the fuckin army?"""
2528,3,0,3,0,1,@Ari_Tweetz lol na bitches like crazy if the D good &#128064;
2529,3,0,3,0,1,@ArianaGrande this bitch @cumwiththewind
2531,3,1,2,0,1,@AriesTheOG cut a bitch
2533,3,0,3,0,1,@ArlisDoNotChill @ChiefKeef3OO wheres my bitch wit my sammich then?
2534,3,0,3,0,1,@ArtaleGaspare bitch i got the flameeee
2535,3,1,2,0,1,@ArtbyLecardin @Amy0813Amy @Deeiiggee until the world sees 2 faggot jungle bunnies are fucking and one got pregnant
2536,3,0,3,0,1,@ArtbyLecardin @Deeiiggee @Amy0813Amy &#128529; and on that note I'm out dis bitch
2537,3,0,3,0,1,@Articulate_Aura bitches don't know if they wanna play basketball or look sexy bro
2538,3,0,3,0,1,@Articulate_Aura bro you know I can't not comment on stupid shit like that..bitch Instagram a heart attack on a plate
2539,3,2,0,1,0,"@Aryanliving Welcome to the movement. Anyone who gets even minor publicity is a queer, fed, or jew (well, according to the internet)."
2540,3,0,3,0,1,@AsapTwelvyy bruh bruh that bitch ain't loyal !
2541,3,1,2,0,1,@AsapTwelvyy hoes.
2542,3,0,3,0,1,@Ashlynohma wtf I DMd you bitch
2543,3,0,0,3,2,@AstrosCounty Jeff Luhnow is to blame for the Astros not blowing out the Red Sox and Yankees -HC
2544,3,1,2,0,1,@AsvpRvchel @kittty_jpg @nosfiend215 nah im forreal both of yall pussies smell like some dried up crusty fish guts
2545,3,0,3,0,1,@AsvpRvchel @kittty_jpg nah that bitch stank
2546,3,2,1,0,0,@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 ape? Fuck u broke ass racist
2547,3,1,2,0,1,@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 fuck u bitch
2548,3,0,3,0,1,@AudelDavid_24 RT @ElleSzczepanski: These hoes ain't loyal @Bjames055
2549,4,0,1,3,2,@Auroramwj @marylmcaffry @BBAnimals It's a mutation. Genealogy is convoluted. Basically the zebra gene currieries are slaughtered=Extinction
2550,3,0,0,3,2,@AustinBurge44 either way both schools are trash &#128521;
2551,3,0,3,0,1,@AustinBurge44 pussy ass schedule
2552,3,2,1,0,0,@AustinG1135 I do not like talking to you faggot and I did but in a nicely way fag
2553,3,2,1,0,0,"@AustinG1135 answer my snapchat faggot 
#butthurt"
2554,3,1,2,0,1,@AustinG1135 go to sleep faggot!
2555,3,1,2,0,1,@AustinG1135 your the one keeping me up faggot!
2556,3,0,3,0,1,@AustinZ18 &#128514;&#128514;&#128514;&#128514;&#128514; i can not wait to see this fucking cunt. Her ass is mine.&#128548;&#128548;&#128548;&#128548;
2557,3,1,0,2,2,@AustinthaIntern Johnny football is trash man. Trash. Lol.
2558,3,0,0,3,2,@AutyAut_ I miss you!!! *Eating as we speak* I miss you red bone and that cooking &#128553;&#128553;&#128553;&#128525;&#128525;&#128525;&#128542;!!
2559,3,0,2,1,1,@AutyAut_ bitch add me
2560,3,0,3,0,1,"@AveryCash @DallyJackson @Coal_Daddy @THaRock10 @YouTube ""I could have died"".. ""I called my mom a bitch"" lmao"
2561,3,0,3,0,1,@AwiLL_2RECKLESS bruh did go out like a bitch thoe lol that should not be his final match
2562,3,0,3,0,1,@AwiLL_2RECKLESS lmao omm you see the bitch tryna act like she ain't feel it ahaha
2563,3,0,2,1,1,@AwiLL_2RECKLESS lol his matches from the early 90's when he was IC champion the bitches really would go ham
2564,3,0,3,0,1,"@Awint94 so ppl are pissed off basically saying if we have to suffer, you will too. Tourching tht bitch"
2565,3,1,2,0,1,@AwwYeahMaddie you're our bitch though
2566,3,0,3,0,1,@AyDontJudgeMe Just come stop in this bitch cause im bout to get off
2567,3,0,3,0,1,@AyMrCarter niggas be on pussy shit
2568,3,0,3,0,1,@Aydren cause you're a sexy bitch
2570,3,2,1,0,0,@AyeFuckWoody @coryburgess87 do i literally eat asshole for a living? is that what i actually do faggot? You seem a little confused..
2571,3,0,3,0,1,@AyyMartt bitch where you been
2572,3,0,3,0,1,@BAMitsjustMARY no I bitch and moan not tears!!!
2573,3,1,2,0,1,@BB16ZachRance @ArianaGrande oh&gt;&gt;&gt;&gt;&gt; so that's the bald bitch&lt;&lt;&lt;&lt;&lt;&lt;&lt;
2574,3,0,3,0,1,@BBCandice @dorothy5334 @JoyGrenade if u cant talk without talking about ur cunt mama im thru talking
2575,3,2,1,0,0,"@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room"
2576,3,0,3,0,1,@BG_RAMBOE man shut yo bord ass up ! Want some hoes ? Cdfu stay fuckjng wid me on here mann
2578,3,0,3,0,1,@BH_Dragons he's fucking trash
2579,3,1,2,0,1,@BIackiechan @TheUncurvable @ToneDaGawd @CurtDatNigga lmfaoooo that's some fag shit man.
2580,3,0,3,0,1,"@BLHolla Me, too! :-D Dick and pussy is too precious to give up and be ruined by some bullshit that was done to me."
2581,3,0,3,0,1,@BLUE_yupp finger my throbbing pussy slowly as i cum on ur face
2582,3,0,2,1,1,@BMS_ThadCastle this account is so incredibly retarded.
2583,3,0,0,3,2,@BNightengale @FeinsandNYDN Time for Ranger scouts to head out and watch some Yankee prospects. #rangers
2584,3,1,2,0,1,@BOSSBITCHDAPHNE yours a dyke&#128514;
2585,3,0,3,0,1,@BRIdifferent bishhhhhh waasup where this bitch up
2586,3,0,3,0,1,"@BRIdifferent good dnt be a sucker for these sad mad bitches,"
2587,3,0,3,0,1,@BUKPSYCHODRAMA just followed me. On Vice Lord dats rns. I been listening to this nigga since 'Magic.' Almighty on you hoes!
2588,3,0,3,0,1,@BUNNYDaHONEY &lt;= got all the hoes
2589,3,0,3,0,1,@B_McC10ud that's meant toward my dads gf shes a bitch dude
2591,3,1,2,0,1,@B_Stewart9 quit bein a little bitch B
2592,3,0,3,0,1,@BabyxShad hoes twerking heavy to that
2593,3,0,1,2,2,@BaconParadox for two year old Oreos?-_-
2594,3,0,3,0,1,@Badassjae fuck no my school boring and ghetto
2595,3,0,3,0,1,@Badbitch_Amen @JoeAnoaiReigns I put this bitch to shame&#128514;&#128514;
2596,3,0,3,0,1,@BakariT bitch what?
2597,3,0,3,0,1,@BallBagSteve hoe b4 bros..smh.
2598,6,0,6,0,1,@BallOut057 I'm otp bitch hold on
2600,3,0,3,0,1,@BallardTheG_ get this nigguh of this streets
2601,3,0,3,0,1,@Bam_N_DeyMouth grindin cuzz thats all shit dont stop wats good witcha thou bitch you been mia too
2602,3,0,3,0,1,@Bam_N_DeyMouth you already know ima keep it trilla...Happy Bday lha bitch i love yu nigga!
2603,3,0,3,0,1,@BangxBroz right in the pussy
2604,3,2,1,0,0,@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it
2605,3,1,2,0,1,@BarackObama @MichelleObama omfg you elitist bitch no one cares what you think! go fuck yourselves are you in china anyway?
2606,3,0,0,3,2,@BarackObama Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol
2607,3,0,3,0,1,"@BarackObama glad you brought that kid home, but he fucked up and should face the UCMJ. don't care about Taliban pussies really."
2608,3,0,1,2,2,"@BarackObama l voted and supported u and u pulled the rug out from under us, a nation and worse, cuz were not in ""your circle"" were trash."
2609,3,0,3,0,1,@BarackObama make weed legal you pussy you know you smoke that shit
2610,3,1,2,0,1,@BarbaraF321 @ThirtyBirdy wow and there are white people and there are crackers. Guess which one u are.
2611,3,0,3,0,1,@BarbieNixon a moment of silence for the bitch who changes her name everyday ..:-)
2612,3,2,1,0,0,@Barbod6FCB @_cblaze @ODDBEAST cracker jack shut the fuck up
2613,3,1,2,0,1,@Barbod6FCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga
2614,3,0,3,0,1,"@Barbod6FCB oh really and that's word where u be at then I wanna see what bout then, I don't wanna hear what u gonna do I want see it bitch"
2615,3,0,3,0,1,@Barbod6FCB. U lame then a bitch get the fuck with that gay shit
2616,3,1,2,0,1,@Barbod6FCB. Wigga wigga wigga wigga wigga
2617,3,0,3,0,1,"@BarnabyEdwards @Bsilverstrim77 ""Dear Daily Mail, you misogynist pile of twats!"" https://t.co/rUYeOnusSt"
2618,6,2,4,0,1,@BarneyFranken @jennykutner @Salon salon is is chuck full of butthurt liberal retards
2619,3,1,2,0,1,"@BasedBoy_Bob nigga said ""I woke up in a bed fulla bitches that I ain't een fuckin"" but idc his shit bout to be 10x harder"
2620,3,1,2,0,1,@Based_Saiyan my grandpa has better comebacks and he's dead you faggot go outside and let go of your little ass dick for a minute
2621,3,0,0,3,2,@BasketballPics whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em
2622,3,1,2,0,1,@BeaMiller dumb bitch stfu
2623,3,0,3,0,1,@BeanRozay im Tokyo but I get higher than a jet. Killing these dog ass hoes had to send em to the vet! Produced by @TNKTheMonstah
2624,3,0,3,0,1,@BeattyJustin @KYOppCoalition And just what is that bitch gonna do for women?
2625,3,0,1,2,2,@BeattyJustin @KYOppCoalition I am one proud hillbilly.
2626,3,0,3,0,1,@BeattyJustin @KYOppCoalition Obama's bitch!
2627,3,0,3,0,1,@Beautifulcallen nigger lol thts offensive .....lol and my xmas was iite had a couple of drinks so i was fine ninja xmas ...lol
2628,3,0,1,2,2,"@BeavisCumia @jimmysdong
Dat cat gonna scratch all up on dat colored boy and he gonna end up in da chow mein"
2629,3,0,0,3,2,"@BeeKayNS alas, I am proficient in neither. my skills are limited to pointless stat memorization + trash talk."
2630,3,0,3,0,1,@BeenBasedB do this nigga think he mick foley ?
2631,3,0,3,0,1,@BeenSlimm I just don't want one these new bitches that morphed in to a super playa because she see how the world is
2632,3,0,3,0,1,@BekySawyer boats and hoes
2633,3,0,3,0,1,@Belbert11 @BuhrowAustin well looks like I'll be buying you two a big bitch box of Busch NA &#128129;
2634,3,1,2,0,1,@BengyBenFrank niggah follow me back &#128529;
2635,3,0,3,0,1,@Benny_Balboa lmfaoo yu stupid lha bitch i been knowing you for about 10yrs you never had a hoe...EVER
2636,3,0,3,0,1,@Benny_Balboa not to yall thou! Yalll fucking glad bag trash
2637,3,1,2,0,1,@Benny_Balboa tell that boy he a hoe i just called him
2638,3,1,2,0,1,@Benny_Balboa yall fucking trash boyy!!! #gladbagflow
2639,3,0,3,0,1,@BetoDavidThomas @JesseCanon bitch my mom didn't call you
2640,3,0,3,0,1,@BetoDavidThomas @JesseCanon lmfaooo oh well fuck that bitch
2641,3,0,1,2,2,@BettinaVLA @9975Ts @SenWarren She's just another straight-up conscienceless liar. Soulless criminal trash.
2642,3,2,1,0,0,@BeyondTomcat you'd like that wouldn't you fag
2643,3,0,3,0,1,@Beyond_Fatal my bitch bruhhh !!!
2644,3,2,1,0,0,@Bidenshairplugs He looks like a fag and his time line is boring Zzzzzz
2645,3,0,0,3,2,@BigCatCooke deserved victory! #Elite8 awaits your #Orange army. #Sweet16 was no disgrace #collegehoops ill be back next time #hoosiers
2646,3,1,2,0,1,@BigD757 too bad hes a faggot
2647,3,0,3,0,1,@BigDaddySniper you far asf too nigguh
2648,3,0,3,0,1,@BigLovemusic Bruh that won't happen cuz I can see that big bitch or it before it strikes.
2650,3,1,2,0,1,@BigQuinn_Liam @RJ_Diego11 did you get your volcano yet faggot
2651,3,0,3,0,1,@BigRed2OTS she prolly got some bomb pussy too. Lol I hope haha
2652,3,0,3,0,1,@Big_Jim777 bitch
2653,3,0,0,3,2,@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;
2654,3,0,3,0,1,@BigfineHorseee she gone eat that bitch
2656,3,0,3,0,1,"@BillPeriman @Po_st 
I bet he would have gone ape shit and killed them all if they attacked Muslims."
2657,3,0,3,0,1,"@BillPeriman @offgridsurvival what the holy fucking hell is going on at the EPA, those over-zealous cunts, I can't wait for 2016"
2658,3,0,0,3,2,@BillPeriman Or as I like to put it 'looking through race colored glasses' @Kel_Antoinette8
2659,3,0,3,0,1,"@BillPeriman Send all the fucking muzzies home, now doj come and get me motherfuckers"
2660,3,0,3,0,1,@BillRatchet @VottomanEmpire place pussy on stache let pussy take ride
2661,3,3,0,0,0,@BillionaireCrow @Neelahrelates your what's wrong with the white race you fuckin coon slaying piece of poop please die alone
2662,3,0,3,0,1,@Billythathird @Dimi_Artale aye were da fawking ginzos of fawking queens and fawking nassau
2663,3,0,1,2,2,@Billythathird @matt_sliwinski copy my tweet again you ginzo
2664,3,0,3,0,1,@BirdieB420 lets record a song bitch right nowb
2665,3,0,3,0,1,@BitchImFancy lol so retarded
2666,3,0,3,0,1,@BitchImaStunna @VeshaaCouture lmao bitch shut up
2667,3,0,3,0,1,@BitchMedia what's up my bitches?! Shout out from your momz in Cali! Keep doin what u do. #loveit
2668,3,0,3,0,1,@Bitcheslovestar The only one of Mary's friends I like so you other bitches don't exist &#128514;&#128514;&#128564;&#128564;&#128564;&#128564;&#128164;&#9995;&#9996;&#65039;
2669,3,0,3,0,1,@BitchsLoveMosa do these bitches really love Mosa though #MosaGang http://t.co/0g1J8Bibpl
2671,3,0,1,2,2,"@Bitterchick 
Dare be only one bag dat folks be suckin on what I comes to yo partayyyy! All da ofay be wantin to ride in my eldorato"
2672,3,0,3,0,1,"@Bitterchick 
Dat means get the fuck out hoe I be thinkin"
2673,3,0,3,0,1,"@Bitterchick @hellobaphomet 
Y'all be some crazy white bitches. I wants to lay down wit you bowf."
2674,3,0,3,0,1,"@BittyTang not sure. I think most women have self hate therfore collectively ""women are bitches"" becomes their campaign and men follow"
2675,3,0,3,0,1,@BittyTang yes. Why protest about sexism then go right home and beg for a guy to beat your pussy up? Im lost at times
2676,3,0,2,1,1,@BjwalkinRIVERS bro that hoe live
2677,3,1,2,0,1,@BlaccLaBelle_ &#9786;&#65039;nice Avi lil nigger
2678,3,0,0,3,2,@BlackManUSA @chrislhayes well that's some cracker jack secret service work there. jfk anyone?
2679,3,1,0,2,2,@BlackManUSA @texasdivepro Historical point: cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive.
2680,3,0,3,0,1,"@BlackManUSA You're killin' me man! &lt;3 Not all conservatives are racists, just like not all NBP hate honkies."
2681,3,0,3,0,1,"@Black_Angelo25 chill cuz you'll regret it bro, your hitting that hoe rn why quit?"
2683,3,0,3,0,1,"@BlackberryTroll Blah. If people are determined to think of you as a condescending bitch, it's their loss."
2685,3,0,3,0,1,"@Blackman38Tide Ha bitch, I'm pickin' up beach babes left n right on the West Coast http://t.co/lDXNpohLyD"
2686,3,0,1,2,2,@Blackman38Tide bandana Orian. They called me trailer trash for wearing my lil country getup &#128545;
2687,3,2,1,0,0,@Blackman38Tide lmfao go to bed whitey &#128129;
2688,3,0,0,3,2,@BlakeAnderson21 @jo_clark6 chicken fried steak it is boys mash potatoes gravy green beans corn an ice cream an brownies for after
2689,3,0,3,0,1,@BlakeAnderson21 Rollin coal bitches ready to blow ready set GO!
2690,3,0,0,3,2,@BlakeAnderson21 thanks Hun! Haha
2691,3,0,2,1,1,@BlakeAnderson21@dalton_ryann @justinmiculka01 bitch got the crew hype an still got her ass beat tonight should have brought him to us
2692,6,1,5,0,1,"@BlakkHoodie_562 always eatin good wit my niggah, and good lookin on the cd my boy got some heat now i can bump some bangers"
2693,3,1,2,0,1,@BlakkHoodie_562 fosho my niggah il be over there just been real busy lately
2694,3,0,3,0,1,"@BlakkHoodie_562 yeah that niggah played good, lowkey i wanted brazil to win"
2695,3,0,3,0,1,@BlizzyLC now that ur tour over come kick it with ya nig in the MIA....
2696,3,0,3,0,1,@BloggerBoxing @Studhardt22 the Jacob and Joshua picks have been very similar. As the love for faggot Ruslan as well #2accountsGate
2697,3,2,1,0,0,@BloggerBoxing @rianscalia pass the Fosters faggot
2698,3,2,1,0,0,@BloggerBoxing yea....what did it do for Maidana? It made him a greedy faggot loser. Atleast Broner is black...
2699,3,0,3,0,1,@BloodOfJupiter yeah...bitch!
2700,3,1,2,0,1,@Blue_DreamMN @ExpectoMichaela seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol
2701,3,1,0,2,2,"@Boazziz He promised to stand with the muzzies, so..."
2702,3,0,3,0,1,@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket fuck off bitch.
2703,3,1,2,0,1,"@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket ur weird, racist bitch."
2704,3,1,2,0,1,@BobbyBotsods @MrMooncricket @FuckTheMallcops @UncleUnco no u eat it inbred trailer trash.
2705,3,0,3,0,1,@BobbyRosee Let the hoes tell it man..
2707,3,0,3,0,1,@BodyByMalone Lesson 12 don't pass out at before 12 like a lil bitch
